Timestamp,Transaction_Amount,Vendor_Trust_Score,Transaction_Frequency,History,Money_Value,Loss,Approval_Anomaly_Flag,Recent_Account_Change_Flag,New_Vendor_Flag,High_Value_Flag,Account_Age,Risk,Hour,DayOfWeek,Transaction_Amount_Per_Hour,Cumulative_Transaction_Amount,Transaction_Type_Credit_Card,Transaction_Type_Online_Payment,Transaction_Type_Wire_Transfer
2024-06-05 11:14:00,0.024096173996674162,0.11184698269306989,0.8333333333333333,0.9966420416386838,0.22131534613654047,0.48060669044566967,0,0,0,0,0.487603305785124,0,11,2,0.002487545634585845,0.001595351942694191,False,True,False
2024-01-26 11:08:00,0.04230440850193192,0.7429643888767725,0.8333333333333333,0.3478844862323707,0.016889243821366536,0.15676242898939613,0,0,0,0,0.06060606060606061,0,11,4,0.0043649783239926646,0.001729666026132627,True,False,False
2024-01-25 03:33:00,0.05910720393912804,0.24833414339577123,0.7083333333333333,0.8623237071860309,0.23681692591873144,0.19071287403880632,0,0,0,0,0.05509641873278237,0,3,3,0.0183166996060934,0.0019171437823204435,False,False,True
2024-04-19 03:24:00,0.040142433128627794,0.6478498437266348,0.5208333333333333,0.6225654801880457,0.722054525065184,0.8877091366608629,0,1,0,1,0.5564738292011019,0,3,4,0.012450384452398482,0.0020446174235438826,False,False,True
2024-09-12 00:57:00,0.13058868199948087,0.27816636281628465,0.375,0.6433848220282069,0.1314087358168252,0.011941641107991547,1,0,1,1,0.18457300275482094,0,0,3,0.1617477056077515,0.002458260993714659,False,False,False
2024-05-13 08:29:00,0.026715822334021824,0.4557029985074927,0.020833333333333332,0.5661517797179315,0.12796017692277512,0.14490265697729346,0,0,0,0,0.8898071625344353,0,8,0,0.0036809077053785726,0.0025432531356491413,True,False,False
2024-10-11 21:23:00,0.02214083190515312,0.5867542465990991,0.4166666666666667,0.536601746138348,0.057597825478267216,0.10974855494216691,0,0,0,0,0.8429752066115702,0,21,4,0.0012413706143978853,0.002613770109156975,True,False,False
2024-09-27 19:17:00,0.060854021384468965,0.6808275282334807,0.49999999999999994,0.0020147750167897917,0.9810790027394909,0.18468822599250398,0,0,0,0,0.5426997245179063,0,19,4,0.0037617247602882552,0.0028067747570673105,False,True,False
2024-04-10 23:26:00,0.05691099318044928,0.6487858542233372,0.5624999999999999,0.3492276695768972,0.031724094820412364,0.050186234744351306,0,0,1,0,0.9118457300275482,0,23,2,0.0029294725720127343,0.0029873037510387756,False,False,False
2024-09-17 05:10:00,0.5866734609477393,0.2632845691811128,0.49999999999999994,0.24311618535930155,0.9686506141180783,0.6051600783260705,1,0,1,1,0.6611570247933884,0,5,1,0.12100074759643566,0.004843989464084372,False,True,False
2024-11-29 20:31:00,0.0507105790754545,0.36007476452374065,0.9166666666666666,0.7958361316319679,0.5150069519837565,0.6495170401781546,0,0,0,0,0.349862258953168,0,20,4,0.002984372884956375,0.005004900485104808,False,False,False
2024-04-06 00:46:00,0.03204229051800479,0.917831667875999,0.08333333333333333,0.6910678307588987,0.4536667362755408,0.8603673928646667,0,0,0,1,0.3911845730027548,0,0,5,0.03981547759059977,0.005106745454445402,True,False,False
2024-11-03 19:38:00,0.023854685337859446,0.21269758090271507,0.5624999999999999,0.06380120886501008,0.529525339541517,0.3410291571498713,0,1,1,0,0.08539944903581267,0,19,6,0.0014727462337805492,0.005182685022269601,True,False,False
2024-06-13 07:04:00,0.030631270316705938,0.6204889385393939,0.020833333333333332,0.21893888515782406,0.022054264400701306,0.4230199989654571,0,0,0,1,0.3911845730027548,0,7,3,0.004748110928987498,0.005280065554933274,False,False,False
2024-03-06 23:48:00,0.02813718403034293,0.7987143418673918,0.5624999999999999,0.8314304902619208,0.9716622881171574,0.3922081738756306,0,0,0,0,0.4049586776859504,0,23,2,0.001446053356339633,0.005369554853805967,False,True,False
2024-08-24 12:55:00,0.01697215451837725,0.521407420851397,0.8958333333333333,0.681665547347213,0.07364180208086218,0.00027696323513341206,0,0,0,0,0.43250688705234164,0,12,5,0.0016172183611092637,0.005423718246496565,False,True,False
2024-02-14 11:24:00,0.021243026704164968,0.11394549582454772,0.3541666666666667,0.4620550705171256,0.24595128605684569,0.18017925621304842,0,0,0,0,0.1349862258953168,0,11,2,0.0021933604958178565,0.0054913945842258805,False,True,False
2024-11-21 11:08:00,0.030951403372543044,0.3752579200565781,0.3958333333333333,0.7360644728005373,0.17717251444948054,0.6025620016477123,0,0,0,1,0.8264462809917356,0,11,3,0.003194381419237112,0.0055897880107904745,False,False,True
2024-07-07 23:58:00,0.04903896640175807,0.3631460820086389,0.3958333333333333,0.24513096037609136,0.627421292048298,0.7032167663153035,0,0,0,0,0.7768595041322314,0,23,6,0.0025236342025120244,0.005745410086320842,False,False,False
2024-10-12 01:22:00,0.0299373578704674,0.4993180401780585,0.4166666666666667,0.5910006715916724,0.19513413824879017,0.5770319501182621,0,0,0,0,0.418732782369146,0,1,5,0.018599462210936786,0.005840595095367837,True,False,False
2024-06-12 16:27:00,0.06258093809983635,0.8462031332701688,0.20833333333333331,0.9066487575554064,0.6093518422995228,0.7665753720502413,0,0,0,0,0.08539944903581267,0,16,2,0.004553384297461207,0.0060390636695316574,False,False,False
2024-05-22 02:03:00,0.0023235203894462894,0.7624512420920133,0.375,0.32639355271994624,0.733851813039963,0.9639893838912031,0,0,0,1,0.47933884297520657,0,2,2,0.0010066673193954122,0.006046879108159093,False,False,False
2024-03-19 20:30:00,0.0031913474131622425,0.4517874814500975,0.9374999999999999,0.9294828744123573,0.5057444360213638,0.992713792112334,0,0,0,0,0.6253443526170799,0,20,1,0.00018456715114254738,0.006057440332275874,False,True,False
2024-05-10 14:29:00,0.019786401494828357,0.23199069159777594,0.2708333333333333,0.5862995298858295,0.8168050110776446,0.9557837279192192,0,0,1,0,0.699724517906336,0,14,4,0.001632114794172684,0.006120507940092532,False,True,False
2024-05-07 02:43:00,0.039002049952089,0.7100295355034306,0.18749999999999997,0.36064472800537273,0.9332651508891735,0.3988316626476965,0,0,0,1,0.8181818181818182,0,2,1,0.01613421203118954,0.006244373434193487,False,False,False
2024-11-01 05:03:00,0.5978021988141368,0.08905704998915163,0.8541666666666666,0.7703156480859638,0.05267460939191682,0.5551557395572968,1,0,1,0,0.303030303030303,0,5,4,0.12329569346350268,0.008136270227458097,False,True,False
2024-02-16 01:58:00,0.062443667323013034,0.36451417045164447,0.4583333333333333,0.38415043653458697,0.505176900463903,0.30181670744647815,0,0,1,0,0.49862258953168037,0,1,4,0.03870961884162846,0.008334304479923223,True,False,False
2024-04-20 12:12:00,0.06066139946763406,0.9721629723782934,0.020833333333333332,0.4177300201477502,0.10243069975003795,0.7226162807501443,0,0,0,1,0.5785123966942148,0,12,5,0.005775452793383126,0.008526699676353342,False,True,False
2024-05-14 21:49:00,0.0016397364492103691,0.3670298676785115,0.8749999999999999,0.0597716588314305,0.9368239186130968,0.3766191570093097,0,0,1,1,0.9035812672176309,0,21,1,8.836301326338187e-05,0.008532351637732848,False,True,False
2024-05-03 19:14:00,0.06674358765953305,0.6996863764814379,0.0,0.7844190732034924,0.9138725008422239,0.501920969207896,0,0,0,0,0.10743801652892562,0,19,4,0.004126085102243661,0.008743990742942482,False,False,True
2024-07-12 21:35:00,0.0025308358608548227,0.32727619221449117,0.4791666666666667,0.48824714573539285,0.16479233102976729,0.3569696043177435,0,0,0,0,0.11570247933884298,0,21,4,0.0001384795739711029,0.008752462123131488,True,False,False
2024-06-14 11:00:00,0.059716054106837925,0.9739697729165868,0.49999999999999994,0.8509066487575555,0.6491481580032844,0.5173296367366546,0,0,1,1,0.5344352617079889,0,11,4,0.006160275535568991,0.008941866267769997,False,False,False
2024-07-16 14:44:00,0.05116928117228999,0.7917772671405156,0.0625,0.19341840161182003,0.9749569956280222,0.6703519560547979,0,0,0,1,0.34435261707988984,0,14,1,0.004220800443060787,0.009104228612069156,True,False,False
2024-07-24 01:26:00,0.029956545153194694,0.21454441027788348,0.5208333333333333,0.19476158495634655,0.567347271426853,0.8250640142528938,0,0,1,0,0.3223140495867769,0,1,2,0.018611332499119657,0.009199474329253896,False,True,False
2024-01-25 19:09:00,0.026090725284155004,0.8667284552282289,0.0,0.7132303559435864,0.7823148676258457,0.14098943433058192,0,0,0,0,0.6831955922865014,0,19,3,0.0016110797275231481,0.009282488677962249,False,False,True
2024-03-11 18:14:00,0.0179755969605294,0.2578144872985706,0.8124999999999999,0.20617864338482203,0.456196830105296,0.03589242234709477,0,0,0,0,0.209366391184573,0,18,0,0.0011680413479759914,0.009339826940323601,True,False,False
2024-03-10 22:09:00,0.02788957891280688,0.7290459451941276,0.3333333333333333,0.8347884486232371,0.4169417440341174,0.5734506347030784,0,0,1,0,0.6225895316804407,0,22,6,0.0014961313119705173,0.009428532822086387,False,False,False
2024-04-02 23:23:00,0.05443815147508746,0.18684758501421395,0.6874999999999999,0.8179986568166555,0.8633641536685797,0.5342017414733554,0,0,0,1,0.6253443526170799,0,23,1,0.0028019864653274808,0.009601237799650806,False,True,False
2024-12-26 05:27:00,0.015565003343596048,0.18567915613431782,0.24999999999999997,0.6628609805238416,0.49870491642335946,0.4611528683919074,0,0,0,0,0.953168044077135,0,5,3,0.0032279138608951254,0.009650948997178723,False,False,True
2024-02-20 11:24:00,0.0589375225203337,0.5639555609308116,0.9166666666666666,0.4392209536601746,0.6376687830745055,0.49262601772208936,0,0,0,1,0.4931129476584022,0,11,1,0.006080001929151152,0.00983788988511422,False,False,True
2024-02-08 18:41:00,0.04489347951976848,0.7698552233415193,0.5624999999999999,0.6010745466756213,0.9568078649511733,0.4851159244008011,0,0,1,0,0.42148760330578516,0,18,3,0.0029209733772522493,0.009980395731931057,False,False,True
2024-08-11 16:57:00,0.030766831503919144,0.9558462561958901,0.4583333333333333,0.4506380120886501,0.5253166617988644,0.07683648761933469,0,0,0,0,0.6942148760330579,0,16,6,0.0022378639913878877,0.010078205177189747,False,False,True
2024-01-22 03:27:00,0.04833857659987438,0.6342835302211407,0.8124999999999999,0.4425789120214909,0.5393540738111958,0.6043550912125554,0,0,0,0,0.8732782369146005,0,3,0,0.01498567270489929,0.010231611234893585,False,True,False
2024-06-22 23:41:00,0.02578181479500913,0.7164893114873155,0.7291666666666666,0.9456010745466757,0.2815812963302615,0.20525569048330394,0,0,0,0,0.1790633608815427,0,23,5,0.0013246234835872274,0.01031364819765356,False,False,True
2024-01-06 04:21:00,0.010848118952176184,0.5923792848967568,0.9791666666666666,0.6265950302216253,0.15375614864548873,0.7986921649218557,0,0,0,0,0.5151515151515151,0,4,5,0.0027086696532939237,0.010348435277398852,False,True,False
2024-08-23 00:16:00,0.03465106717910964,0.31798754361034326,0.9791666666666666,0.9254533243787778,0.32653058608452434,0.5272036764845803,0,0,1,0,0.7465564738292011,0,0,4,0.04304333754473571,0.01045853435833686,False,False,True
2024-06-09 16:54:00,0.0466278124444432,0.48948169539248765,0.3125,0.33176628609805237,0.7141047182757665,0.5455783975905633,0,0,0,0,0.40220385674931125,0,16,6,0.0033922708684535024,0.010606527596129236,False,True,False
2024-02-13 00:09:00,0.028847600191426476,0.3269050682197021,0.6458333333333333,0.2424445936870383,0.5608694505989517,0.6541849316950491,0,0,0,0,0.4380165289256198,0,0,1,0.03586266203349479,0.010698264636006982,False,False,True
2024-11-28 14:08:00,0.00765865939153436,0.9540054709531572,0.7083333333333333,0.6930826057756885,0.6422567695579049,0.6086503856597847,0,0,1,1,0.3085399449035813,0,14,3,0.0006317313921753144,0.010722960336317042,True,False,False
2024-02-17 18:38:00,0.017958227019912128,0.7938685473470363,0.6666666666666666,0.3492276695768972,0.4093506628577271,0.3094086446068437,0,0,0,1,0.9669421487603306,0,18,5,0.0011669101919429107,0.01078024364057085,False,False,False
2024-06-22 02:25:00,0.04259496779728303,0.3283021473736679,0.7708333333333333,0.8569509738079248,0.9491834305304486,0.19351466516191368,0,0,0,0,0.9146005509641874,0,2,5,0.01761606056756962,0.010915477047186794,True,False,False
2024-01-13 01:07:00,0.04066978544928997,0.25504492219199587,0.4166666666666667,0.14976494291470788,0.7670308347778834,0.9329765206440148,0,0,0,0,0.22038567493112948,0,1,5,0.02523912088867004,0.011044619219477227,False,False,True
2024-11-18 04:17:00,0.028617516967817194,0.3121522749887209,0.3125,0.8737407656145064,0.19987745016198902,0.026231280550313516,0,0,0,1,0.9393939393939393,0,4,0,0.007105912937393137,0.011135628281129517,True,False,False
2024-10-01 00:37:00,0.05248704288762974,0.6700109755720074,0.9583333333333333,0.6091336467427805,0.7752462786731885,0.05611748945346605,0,0,0,1,0.6336088154269972,0,0,1,0.06511193107013587,0.011302159994320764,False,True,False
2024-08-02 06:37:00,0.009713270391429779,0.20042826749255557,0.8958333333333333,0.7186030893216925,0.08116538330700714,0.8524272031289137,1,0,1,1,0.7382920110192838,0,6,4,0.0017307120579764278,0.011333356438345403,False,False,True
2024-11-11 08:57:00,0.03320741930119115,0.9995249545533739,0.3333333333333333,0.4728005372733378,0.3757998945401414,0.26368455874461805,0,0,0,0,0.721763085399449,0,8,0,0.004573363723861025,0.011438887849360046,True,False,False
2024-02-01 01:38:00,0.3607598056016517,0.18427655837734114,0.2708333333333333,0.27871054398925454,0.49960976484762676,0.7607190226397054,1,0,1,0,0.8953168044077134,0,1,3,0.22326407510817006,0.012580787758619181,True,False,False
2024-05-30 13:43:00,0.05037124235260638,0.8161411502880989,0.5208333333333333,0.5862995298858295,0.06720144158895394,0.36884305713401927,0,0,0,0,0.977961432506887,0,13,3,0.004452620736055982,0.012740625125761441,True,False,False
2024-08-23 03:05:00,0.010236811024633927,0.31023171045196213,0.04166666666666667,0.16386836803223642,0.14567250463273115,0.852996789150305,0,0,0,1,0.5179063360881543,0,3,4,0.0031997688830186955,0.012773478040758348,False,True,False
2024-07-08 14:22:00,0.038269917924923895,0.9912437355616421,0.08333333333333333,0.011417058428475488,0.5765483862314222,0.035679925757108454,0,0,1,0,0.6446280991735537,0,14,0,0.0031567681789268875,0.012895027085334755,True,False,False
2024-01-30 13:58:00,0.04773810562232641,0.228974776258666,0.3125,0.26124916051040964,0.9533295600778584,0.8425427096872896,0,0,0,1,0.024793388429752067,0,13,1,0.004219906388912915,0.01304653326616006,True,False,False
2024-10-10 02:48:00,0.0567737516511907,0.030296244453543925,0.2916666666666667,0.33579583613163194,0.9510741271981027,0.1342108490589781,1,0,1,1,0.9834710743801652,0,2,3,0.023463900959931273,0.013226628030971478,True,False,False
2024-01-05 02:21:00,0.9042515851464956,0.26666096277344997,0.22916666666666666,0.5386165211551377,0.02082150692053984,0.06183345336541585,1,0,1,0,0.162534435261708,0,2,4,0.3729942384986571,0.016088123897801947,False,False,True
2024-07-28 16:33:00,0.007168246774353037,0.9972601123344055,0.6249999999999999,0.7844190732034924,0.02091224012828189,0.5523932349998046,0,0,0,1,0.9834710743801652,0,16,6,0.0005202925118570252,0.01611126794344898,False,False,False
2024-12-16 19:15:00,0.06586801624090258,0.8350257481712396,0.9791666666666666,0.5735392881128275,0.07296317890005415,0.9542282773379956,0,0,0,0,0.7603305785123967,0,19,0,0.004071917530881183,0.01632013676007522,False,False,True
2024-09-09 09:56:00,0.06299777845861872,0.1023384935708032,0.20833333333333331,0.9435862995298859,0.3552572625987063,0.16747176059406862,0,1,0,1,0.024793388429752067,0,9,0,0.007800801664922769,0.016519924207905382,True,False,False
2024-02-05 21:03:00,0.012506335219283567,0.9020288711577682,0.04166666666666667,0.8509066487575555,0.43647421718721147,0.6655423579308984,0,0,0,0,0.7272727272727273,0,21,0,0.0006995143055101248,0.01655995784720689,False,False,True
2024-01-10 13:40:00,0.007592978303030747,0.7971142557367462,0.6249999999999999,0.13096037609133648,0.4219460034276431,0.14933590249976467,1,0,0,0,0.5977961432506887,0,13,2,0.0006719147530619936,0.0165844457340071,False,False,False
2024-02-27 18:26:00,0.032390874355735365,0.36757019580030653,0.8749999999999999,0.539288112827401,0.7910386254282238,0.9242998402200789,0,0,0,0,0.4049586776859504,0,18,1,0.0021067853744181986,0.016687393614892628,False,True,False
2024-12-23 10:43:00,0.13042014175297112,0.11239698878086589,0.6874999999999999,0.8475486903962391,0.25296558629895877,0.21644207054592238,1,0,1,0,0.7052341597796143,0,10,0,0.014674375957793076,0.01710050392745493,False,False,True
2024-03-22 20:46:00,0.06481222339743761,0.4024881002388472,0.49999999999999994,0.45533915379449297,0.3477159178354615,0.7716451755853555,0,0,0,0,0.5730027548209367,0,20,4,0.003815233638545145,0.0173060322388997,False,False,False
2024-09-30 02:36:00,0.03591854490949695,0.9258495998297201,0.9583333333333333,0.4976494291470786,0.7359289727406997,0.8192761233096659,0,0,0,0,0.5426997245179063,0,2,0,0.014862463655312363,0.0174201415913147,False,False,True
2024-08-07 02:28:00,0.027529038345404735,0.2710439819838957,0.04166666666666667,0.2088650100738751,0.8296115219248489,0.8776278998095188,0,0,0,1,0.0881542699724518,0,2,2,0.011402329424973516,0.017507706730704592,True,False,False
2024-10-13 07:50:00,0.03658123692951624,0.8074628411748644,0.2916666666666667,0.5527199462726663,0.903022628672129,0.48138756915038405,0,0,0,0,0.7658402203856749,0,7,6,0.005668353510705973,0.01762391282599893,False,False,True
2024-01-10 05:01:00,0.045386002124619025,0.6785439178440219,0.49999999999999994,0.5634654130288785,0.1036727870233345,0.3267945029710982,0,0,0,0,0.9807162534435262,0,5,2,0.009377540056239525,0.017767977003433064,False,True,False
2024-05-10 21:30:00,0.03424865613267167,0.8340919548241332,0.4375,0.05171255876427132,0.5450005701592747,0.10668184007884428,0,0,0,0,0.8126721763085399,0,21,4,0.0019223300000819617,0.017876802864729525,False,False,True
2024-02-05 07:41:00,0.02975166547684958,0.3000342088180636,0.10416666666666667,0.2860980523841504,0.25242325582948494,0.5663345034175518,0,0,1,0,0.9696969696969697,0,7,0,0.0046120681775914255,0.017971400347154342,True,False,False
2024-04-02 13:12:00,0.044438235191829344,0.8876865005854508,0.6458333333333333,0.9536601746138349,0.7192891020974772,0.5081834900663755,0,0,0,0,0.07988980716253444,0,13,1,0.003928266693921389,0.018112465810996688,False,False,False
2024-05-14 05:23:00,0.015896915276564883,0.7198114002604309,0.9791666666666666,0.6762928139691069,0.7281147844259586,0.899182285677981,0,0,0,0,0.7162534435261708,0,5,1,0.003296360069974865,0.01816322717053199,True,False,False
2024-12-18 19:21:00,0.04465208588783628,0.40197721715612955,0.6458333333333333,0.45936870382807254,0.38148901227293525,0.9608174749879916,0,0,0,0,0.5068870523415978,0,19,2,0.0027593856266092984,0.01830496925324185,True,False,False
2024-11-23 06:09:00,0.005392616741856199,0.2603761965965265,0.9583333333333333,0.3774345198119543,0.6551120910941658,0.6084649355208483,0,0,0,0,0.33884297520661155,0,6,5,0.0009670007916914328,0.018322495244778515,True,False,False
2024-05-13 13:19:00,0.02800601692890264,0.47190320034981564,0.9999999999999999,0.7259905977165884,0.7633976968910803,0.5301924701070253,0,0,0,1,0.650137741046832,0,13,0,0.0024760014540670294,0.01841156953384629,False,True,False
2024-12-10 23:22:00,0.048433107107004866,0.8457189349202713,0.3333333333333333,0.8959032907991942,0.6843402815565377,0.7492224568818985,0,0,1,0,0.12672176308539945,0,23,1,0.002492399432199115,0.01856527468398178,False,False,False
2024-08-22 19:13:00,0.033060519282151965,0.34337066649957293,0.18749999999999997,0.0335795836131632,0.24960206613887045,0.9942750235327701,1,0,0,1,0.024793388429752067,0,19,3,0.002042268783875398,0.01867034130658855,True,False,False
2024-03-29 04:56:00,0.01685101563981139,0.8440465202503865,0.10416666666666667,0.34519811954331764,0.8635945317789846,0.3247342791661697,0,0,0,0,0.2920110192837465,0,4,4,0.004194155943916195,0.01872412141854938,False,False,True
2024-04-10 04:42:00,0.02536154407167217,0.13712064867805862,0.8124999999999999,0.41638683680322364,0.49790590217776787,0.8191843998004045,0,0,1,0,0.5564738292011019,0,4,2,0.0063001847445652,0.018804828654045508,False,False,False
2024-04-10 05:53:00,0.001038747278618742,0.3138274907393457,0.10416666666666667,0.803895231699127,0.07893763198063466,0.2858962314126914,0,0,0,1,0.1928374655647383,0,5,2,0.00023233864648238735,0.018808579098995165,True,False,False
2024-01-21 21:39:00,0.6627377638584975,0.2884969595523607,0.16666666666666666,0.4768300873069174,0.8123153919621635,0.8562228567597787,1,1,1,1,0.487603305785124,0,21,6,0.03726935426009828,0.02090593058238666,True,False,False
2024-04-05 18:20:00,0.04163098856295355,0.9790470250420094,0.04166666666666667,0.9200805910006716,0.18900113094287738,0.2760946449955059,0,0,0,0,0.12947658402203857,0,18,4,0.0027085151766178127,0.021038113980047686,False,True,False
2024-01-23 09:10:00,0.04175175285889403,0.41027601190089763,0.3958333333333333,0.25050369375419745,0.6188062935450178,0.29174968296958914,0,0,0,0,0.01928374655647383,0,9,1,0.005172014147755461,0.021170679473267343,True,False,False
2024-07-14 23:49:00,0.028610993062426437,0.9271802112716501,0.6249999999999999,0.09603760913364676,0.8245818684185233,0.7008891572444608,0,0,0,0,0.2066115702479339,0,23,6,0.001470480341973878,0.021261667893427417,True,False,False
2024-01-07 16:37:00,0.008752343475739657,0.5814124502737231,0.020833333333333332,0.12155809267965079,0.4085997247629365,0.16770940719795843,1,0,0,0,0.24242424242424243,0,16,6,0.0006355875325669642,0.021289823985965736,False,False,False
2024-02-08 12:40:00,0.048402032063496685,0.5025706241517043,0.7708333333333333,0.5486903962390867,0.33482653310031196,0.15457524889934884,0,0,0,0,0.6969696969696969,0,12,3,0.004608636481565702,0.02144343081535157,False,True,False
2024-07-29 09:10:00,0.05818150922550534,0.31097816834725445,0.9583333333333333,0.8623237071860309,0.9796357094278191,0.8644972266057553,0,0,0,0,0.1322314049586777,0,9,0,0.007204880871177259,0.021627979693960367,False,False,False
2024-03-07 18:23:00,0.048447488771949605,0.3981567829126211,0.9583333333333333,0.14506380120886503,0.2830765928242947,0.9612135912871544,0,0,0,1,0.2672176308539945,0,18,3,0.0031524156772467613,0.021781730347365337,False,False,False
2024-03-13 03:04:00,0.020435174757043272,0.4989837151325229,0.22916666666666666,0.04902619207521827,0.057504405963023926,0.7663772389646054,0,0,0,0,0.7107438016528925,0,3,2,0.0063543978687379005,0.021846850659419804,False,True,False
2024-04-17 23:29:00,0.05230812437332275,0.4349644362893771,0.9374999999999999,0.6830087306917395,0.2813213925547924,0.2630459643663422,0,0,0,0,0.05509641873278237,0,23,2,0.002692173992596509,0.02201281627839304,False,False,False
2024-11-05 15:04:00,0.003393234950572277,0.2872145765372338,0.9791666666666666,0.06850235057085292,0.6237458184524919,0.40826122038942103,0,1,0,0,0.36363636363636365,0,15,1,0.00026163901030676546,0.022024016270208394,True,False,False
2024-11-03 22:41:00,0.06659290319985413,0.2895126347233105,0.49999999999999994,0.9153794492948288,0.3240457749114257,0.7830221583978535,0,0,0,0,0.6694214876033058,0,22,6,0.003578215165440415,0.022235178613123758,True,False,False
2024-03-08 14:39:00,0.020381417534507732,0.596514650081915,0.5624999999999999,0.6138347884486233,0.5109350586094652,0.563452745767754,0,0,0,0,0.8292011019283746,0,14,4,0.0016811959970006848,0.022300128838516304,False,True,False
2024-05-06 12:10:00,0.03731845702242502,0.48888114808022304,0.7083333333333333,0.4976494291470786,0.8954407491287829,0.09009758704113045,0,0,0,1,0.17355371900826447,0,12,0,0.003553729182938666,0.022418667481862553,False,False,True
2024-05-31 02:23:00,0.05233693097751146,0.8746943065956276,0.12499999999999999,0.4412357286769644,0.8791988129799323,0.07432400676727532,0,0,0,0,0.46005509641873277,0,2,4,0.02163399654665142,0.022584724244293666,False,False,False
2024-10-20 07:15:00,0.0005902347137871895,0.12907973213404905,0.0,0.9429147078576227,0.23875911734317426,0.8478495808080982,0,1,1,1,0.9421487603305785,0,7,6,0.00010185962041599581,0.022587055605418262,False,False,True
2024-10-29 03:11:00,0.043933300007458216,0.6286530207207286,0.8749999999999999,0.4613834788448623,0.8403943193542488,0.19935883954785502,0,0,0,0,0.36363636363636365,0,3,1,0.0136230018301213,0.022726523465516523,False,False,True
2024-07-08 12:53:00,0.06560472506497121,0.3808941428663693,0.18749999999999997,0.30020147750167897,0.7958389715956125,0.3341230133420614,0,0,0,0,0.743801652892562,0,12,0,0.0062459463149045534,0.022934559234691385,False,False,False
